,mRNA_name,mRNA_score,mRNA_label
15516,QARS1,0.9990561604499817,0.0
15517,ADAM15,0.9990561604499817,0.0
15518,ZDHHC23,0.9990560412406921,0.0
15519,RAB25,0.999055802822113,0.0
15520,IGFBP6,0.999055802822113,0.0
15521,ANKRD18B,0.9990556836128235,0.0
15522,ASPSCR1,0.9990556836128235,0.0
15523,IGIP,0.9990555644035339,0.0
15524,MRPL52,0.9990555644035339,0.0
15525,PLEKHG3,0.9990554451942444,0.0
15526,CLEC7A,0.9990553259849548,0.0
15527,PAOX,0.9990553259849548,0.0
15528,TONSL,0.9990552067756653,0.0
15529,KRT80,0.9990549683570862,0.0
15530,HARS2,0.9990548491477966,0.0
15531,H4C14,0.9990547299385071,0.0
15532,COLCA2,0.9990547299385071,0.0
15533,SLC22A16,0.9990546107292175,0.0
15534,SPIN4,0.9990546107292175,0.0
15535,RHCE,0.9990546107292175,0.0
15536,NELFA,0.9990543723106384,0.0
15537,PERCC1,0.9990542531013489,0.0
15538,NADSYN1,0.9990541338920593,0.0
15539,ACKR3,0.9990540146827698,0.0
15540,IDH2,0.9990538954734802,0.0
15541,BUB1B,0.9990538954734802,0.0
15542,NWD2,0.9990537762641907,0.0
15543,RNF7,0.9990537762641907,0.0
15544,ARHGEF4,0.999053418636322,0.0
15545,MRPL36,0.9990532994270325,0.0
15546,DEFB4A,0.9990531802177429,0.0
15547,IQCD,0.9990529417991638,0.0
15548,SLC66A2,0.9990527033805847,0.0
15549,OCSTAMP,0.9990522265434265,0.0
15550,XCL2,0.9990516304969788,0.0
15551,CDPF1,0.9990515112876892,0.0
15552,OR52R1,0.9990513920783997,0.0
15553,RAD51,0.9990513920783997,0.0
15554,MED6,0.9990513920783997,0.0
15555,NAA15,0.9990512728691101,0.0
15556,DDR1,0.9990512728691101,0.0
15557,HCLS1,0.9990511536598206,0.0
15558,C5orf51,0.9990506768226624,0.0
15559,SIGLEC7,0.9990506768226624,0.0
15560,TYMS,0.9990506768226624,0.0
15561,CAPN9,0.9990505576133728,0.0
15562,SELENOH,0.9990505576133728,0.0
15563,TPX2,0.9990504384040833,0.0
15564,TRPT1,0.999049961566925,0.0
15565,PLCXD1,0.9990498423576355,0.0
15566,GLB1L2,0.9990492463111877,0.0
15567,ADGRG1,0.9990491271018982,0.0
15568,APH1A,0.9990484118461609,0.0
15569,PSMD2,0.9990482926368713,0.0
15570,CAVIN3,0.9990478157997131,0.0
15571,TLX1,0.999047577381134,0.0
15572,CKLF-CMTM1,0.9990473389625549,0.0
15573,ZC2HC1C,0.9990472197532654,0.0
15574,SP5,0.9990468621253967,0.0
15575,LEO1,0.9990460276603699,0.0
15576,PPP1R37,0.9990460276603699,0.0
15577,PYHIN1,0.9990457892417908,0.0
15578,ACAD10,0.9990457892417908,0.0
15579,WIZ,0.9990457892417908,0.0
15580,OSTC,0.9990457892417908,0.0
15581,CDC20,0.9990456700325012,0.0
15582,SCGB2A1,0.9990455508232117,0.0
15583,DNAAF1,0.9990453124046326,0.0
15584,SEC14L5,0.999045193195343,0.0
15585,SNCG,0.999045193195343,0.0
15586,TMEM270,0.9990450739860535,0.0
15587,GPD1L,0.9990449547767639,0.0
15588,CCNB1,0.9990444779396057,1.0
15589,CBR3,0.9990442395210266,0.0
15590,PRSS23,0.9990441203117371,0.0
15591,FHDC1,0.9990437626838684,0.0
15592,SLC22A11,0.9990437626838684,0.0
15593,WDR49,0.9990437626838684,0.0
15594,MNX1,0.9990436434745789,0.0
15595,TMEM150B,0.9990435242652893,0.0
15596,KRT15,0.9990435242652893,0.0
15597,MIS18BP1,0.9990432858467102,0.0
15598,RTP4,0.9990431666374207,0.0
15599,MORC2,0.9990429282188416,0.0
15600,TP53AIP1,0.999042809009552,0.0
15601,DPAGT1,0.9990425705909729,0.0
15602,CD164L2,0.9990425705909729,1.0
15603,GTF2H3,0.9990425705909729,0.0
15604,SPZ1,0.9990425705909729,0.0
15605,LHX5,0.9990423321723938,0.0
15606,JMJD7,0.9990420937538147,0.0
15607,CARMIL2,0.9990418553352356,0.0
15608,AL031777.2,0.999041736125946,0.0
15609,DRAP1,0.9990414977073669,0.0
15610,IFI6,0.9990414977073669,0.0
15611,TMEM234,0.9990414977073669,0.0
15612,AC009163.3,0.9990412592887878,0.0
15613,ACAP1,0.9990411400794983,0.0
15614,ZMYM5,0.9990411400794983,0.0
15615,KRT7,0.9990409016609192,0.0
15616,UGT2A1,0.9990407824516296,0.0
15617,NCDN,0.9990406632423401,0.0
15618,HKDC1,0.9990406632423401,0.0
15619,DCAF12L2,0.999040424823761,0.0
15620,SLC22A31,0.9990401864051819,0.0
15621,CXCR3,0.9990401864051819,0.0
15622,PI4K2B,0.9990401864051819,0.0
15623,NLRP6,0.9990400671958923,0.0
15624,TNFAIP2,0.9990395903587341,0.0
15625,S1PR4,0.9990394711494446,0.0
15626,AC013477.1,0.999039351940155,0.0
15627,LILRB1,0.9990392923355103,0.0
15628,WWC1,0.9990392923355103,0.0
15629,EVX1,0.9990392923355103,0.0
15630,NEFH,0.9990390539169312,0.0
15631,TRPM2,0.9990386962890625,0.0
15632,RELB,0.9990386962890625,0.0
15633,SNORC,0.999038577079773,0.0
15634,SESN3,0.9990384578704834,0.0
15635,NTF4,0.9990383386611938,0.0
15636,SF3A1,0.9990382194519043,0.0
15637,CRIPT,0.9990379810333252,0.0
15638,DECR2,0.9990378618240356,0.0
15639,HTR4,0.9990378618240356,0.0
15640,NME2,0.9990377426147461,0.0
15641,DNAJC21,0.999037504196167,0.0
15642,NUDCD1,0.9990373849868774,0.0
15643,KDM6A,0.9990372657775879,0.0
15644,AP1S1,0.9990372657775879,0.0
15645,H2BC6,0.9990370273590088,1.0
15646,STX4,0.9990369081497192,0.0
15647,TTLL5,0.9990365505218506,0.0
15648,RHOH,0.9990365505218506,0.0
15649,DUXB,0.9990363121032715,0.0
15650,CPHXL,0.9990363121032715,0.0
15651,GPD2,0.9990361928939819,0.0
15652,CIART,0.9990360736846924,0.0
15653,CXCL9,0.9990360736846924,1.0
15654,LY6G6E,0.9990358352661133,0.0
15655,AC136428.1,0.9990358352661133,0.0
15656,P3H1,0.9990358352661133,0.0
15657,TMEM177,0.9990358352661133,0.0
15658,DPEP2NB,0.9990358352661133,0.0
15659,PSMC6,0.9990355968475342,0.0
15660,SPINK9,0.9990354776382446,0.0
15661,MDH1B,0.9990345239639282,0.0
15662,NPIPB15,0.9990344047546387,0.0
15663,ZAR1,0.9990344047546387,0.0
15664,COMMD4,0.9990341663360596,0.0
15665,KIF25,0.99903404712677,0.0
15666,QRICH1,0.9990339279174805,0.0
15667,CHRNE,0.9990339279174805,0.0
15668,FCRLB,0.9990336894989014,0.0
15669,ERFE,0.9990335702896118,0.0
15670,NOP14,0.9990335702896118,0.0
15671,AVEN,0.9990335702896118,0.0
15672,SCLT1,0.9990329742431641,0.0
15673,AC106741.1,0.999032735824585,0.0
15674,HLA-DQB2,0.999032735824585,0.0
15675,NAT10,0.9990326166152954,0.0
15676,IL32,0.9990323781967163,0.0
15677,MOCOS,0.9990323781967163,0.0
15678,TUBG2,0.9990320205688477,0.0
15679,MSC,0.9990317821502686,0.0
15680,APOBEC3G,0.9990317821502686,0.0
15681,LRRC75B,0.999031662940979,0.0
15682,SNX25,0.999031662940979,0.0
15683,ADAMTS20,0.9990310668945312,0.0
15684,IRX3,0.9990309476852417,0.0
15685,CCL4L2,0.9990309476852417,0.0
15686,TMEM178B,0.9990308284759521,0.0
15687,NDC1,0.9990307092666626,0.0
15688,EIF2B5,0.9990307092666626,0.0
15689,PLGLB1,0.9990307092666626,0.0
15690,MED4,0.999030590057373,0.0
15691,CCDC158,0.999030590057373,0.0
15692,IRAK2,0.9990304708480835,0.0
15693,CNKSR1,0.9990304708480835,0.0
15694,PIEZO2,0.9990304708480835,0.0
15695,ST7L,0.9990304708480835,0.0
15696,VAX1,0.9990304708480835,0.0
15697,BARX1,0.999030351638794,0.0
15698,FLYWCH2,0.999030351638794,0.0
15699,SLC52A1,0.9990301132202148,0.0
15700,AC025287.4,0.9990301132202148,0.0
15701,IL22RA1,0.9990297555923462,0.0
15702,C19orf44,0.9990291595458984,0.0
15703,CPNE4,0.9990290403366089,0.0
15704,MSANTD3,0.9990288019180298,0.0
15705,SIRT6,0.9990288019180298,0.0
15706,TSPAN17,0.9990285634994507,0.0
15707,ADAM11,0.9990284442901611,0.0
15708,KRI1,0.9990283250808716,0.0
15709,CCS,0.999028205871582,0.0
15710,RNF121,0.9990280866622925,0.0
15711,PLGLB2,0.9990279674530029,0.0
15712,FIGNL1,0.9990274906158447,0.0
15713,NTPCR,0.9990273714065552,0.0
15714,HLA-G,0.9990272521972656,0.0
15715,AC005551.1,0.9990272521972656,0.0
15716,RAD18,0.9990271329879761,0.0
15717,PDCL3,0.9990271329879761,0.0
15718,C1orf116,0.9990270137786865,0.0
15719,ZDHHC9,0.9990270137786865,0.0
15720,LBX1,0.9990270137786865,0.0
15721,DNAJC1,0.999026894569397,0.0
15722,MAP3K14,0.9990262985229492,0.0
15723,KIF9,0.9990254640579224,0.0
15724,KLK11,0.9990252256393433,0.0
15725,STEAP1,0.9990251064300537,0.0
15726,FAM181B,0.9990249872207642,0.0
15727,NMU,0.9990249872207642,0.0
15728,YIF1A,0.9990248680114746,0.0
15729,ANKRD53,0.9990248680114746,0.0
15730,SMCO2,0.9990247488021851,0.0
15731,CD7,0.999024510383606,0.0
15732,MCM7,0.9990241527557373,0.0
15733,PIR,0.9990240335464478,0.0
15734,BLNK,0.9990236759185791,0.0
15735,NKAIN2,0.9990235567092896,0.0
15736,PRRX2,0.9990234375,0.0
15737,FABP12,0.9990230798721313,0.0
15738,RRP12,0.9990226030349731,0.0
15739,PUS3,0.9990224838256836,0.0
15740,SNAI3,0.9990224838256836,0.0
15741,ATOH7,0.9990224838256836,0.0
15742,FUT8,0.999022364616394,0.0
15743,OR51T1,0.9990222454071045,0.0
15744,FDXR,0.9990222454071045,0.0
15745,POLE3,0.9990221261978149,0.0
15746,POU5F1B,0.9990217685699463,0.0
15747,TEX52,0.9990215301513672,0.0
15748,USP17L5,0.9990215301513672,0.0
15749,RIMS1,0.9990215301513672,0.0
15750,TMPRSS2,0.9990212917327881,0.0
15751,NIPSNAP1,0.999021053314209,0.0
15752,MYO15B,0.9990205764770508,0.0
15753,ASRGL1,0.9990204572677612,0.0
15754,WASH6P,0.9990200996398926,0.0
15755,COX8A,0.9990195035934448,0.0
15756,C15orf48,0.9990191459655762,0.0
15757,RTN4RL2,0.9990191459655762,0.0
15758,NAGS,0.9990189075469971,0.0
15759,KIAA1210,0.9990189075469971,0.0
15760,QSOX1,0.9990187883377075,0.0
15761,ZCRB1,0.9990187883377075,0.0
15762,HYAL3,0.9990185499191284,0.0
15763,AJM1,0.9990184307098389,0.0
15764,IFNL1,0.9990183115005493,0.0
15765,ESPN,0.9990183115005493,0.0
15766,FETUB,0.9990181922912598,0.0
15767,SLFN13,0.9990180730819702,0.0
15768,TBX1,0.9990179538726807,0.0
15769,GNAQ,0.9990178346633911,0.0
15770,GRAMD1A,0.9990177154541016,0.0
15771,COA3,0.9990177154541016,0.0
15772,SHLD3,0.999017596244812,0.0
15773,BMP6,0.9990173578262329,0.0
15774,B3GNT10,0.9990166425704956,0.0
15775,GOLGA6B,0.999016523361206,0.0
15776,EPN3,0.9990160465240479,0.0
15777,PCDHGB7,0.9990159273147583,0.0
15778,GHRH,0.9990158081054688,0.0
15779,MAJIN,0.9990156888961792,0.0
15780,GARRE1,0.9990154504776001,0.0
15781,H2AC6,0.9990154504776001,0.0
15782,AMIGO2,0.9990153312683105,0.0
15783,VOPP1,0.9990149736404419,0.0
15784,DMBX1,0.9990147352218628,0.0
15785,CDK5R1,0.9990147352218628,0.0
15786,ZNF142,0.9990144968032837,0.0
15787,CHTF18,0.9990142583847046,0.0
15788,GCM1,0.999014139175415,0.0
15789,DNPEP,0.9990140199661255,0.0
15790,ABITRAM,0.9990140199661255,0.0
15791,MAP3K7CL,0.9990137815475464,0.0
15792,RASSF10,0.9990136623382568,0.0
15793,C2orf81,0.9990136623382568,0.0
15794,EME2,0.9990129470825195,0.0
15795,RNF114,0.99901282787323,0.0
15796,N4BP3,0.99901282787323,0.0
15797,C1QTNF5,0.9990127086639404,0.0
15798,PIWIL1,0.9990124702453613,0.0
15799,LRRC46,0.9990124702453613,0.0
15800,ZMYM4,0.9990123510360718,0.0
15801,XPOT,0.9990122318267822,0.0
15802,FOSL1,0.9990121126174927,0.0
15803,TWF2,0.9990121126174927,0.0
15804,PRPF19,0.999011754989624,0.0
15805,OR52I1,0.9990110397338867,0.0
15806,RPP25,0.9990109205245972,0.0
15807,ARHGAP11B,0.9990108013153076,0.0
15808,LGALS8,0.9990105628967285,0.0
15809,TFAP2E,0.9990105628967285,0.0
15810,TSACC,0.999010443687439,0.0
15811,LIMD2,0.9990100860595703,0.0
15812,MYOM1,0.9990099668502808,0.0
15813,CD300LB,0.9990099668502808,0.0
15814,UCP1,0.9990096092224121,0.0
15815,MBLAC1,0.9990096092224121,0.0
15816,USP17L22,0.9990094900131226,0.0
15817,OR51L1,0.999009370803833,0.0
15818,USP27X,0.9990092515945435,0.0
15819,FANCM,0.9990090131759644,0.0
15820,DDX27,0.9990088939666748,0.0
15821,ATP13A5,0.9990088939666748,0.0
15822,RHBDL2,0.9990087151527405,0.0
15823,ZNF598,0.9990082383155823,0.0
15824,SLA2,0.9990081191062927,0.0
15825,STAT2,0.9990077614784241,0.0
15826,ZCCHC4,0.9990076422691345,0.0
15827,AC010542.3,0.9990076422691345,0.0
15828,RAP2B,0.9990071654319763,0.0
15829,GLYATL1,0.9990069270133972,0.0
15830,IQCH,0.9990068078041077,0.0
15831,ASB16,0.9990066885948181,0.0
15832,ADAM17,0.9990066885948181,0.0
15833,AC013394.1,0.9990065693855286,0.0
15834,AC093512.2,0.9990063309669495,0.0
15835,FIBCD1,0.9990060925483704,0.0
15836,HAP1,0.9990059733390808,0.0
15837,NRN1L,0.9990056157112122,0.0
15838,MGAT4D,0.9990053772926331,0.0
15839,OR51A7,0.9990053772926331,0.0
15840,C17orf113,0.9990052580833435,0.0
15841,PUS1,0.999005138874054,0.0
15842,DBX1,0.9990050196647644,0.0
15843,SLC9A3R1,0.9990049004554749,0.0
15844,GNB1L,0.9990047812461853,0.0
15845,WDR74,0.9990047812461853,0.0
15846,C4orf45,0.9990041851997375,0.0
15847,DERPC,0.9990041851997375,0.0
15848,AC012651.1,0.9990039467811584,0.0
15849,PCID2,0.9990039467811584,0.0
15850,WDR35,0.9990038275718689,0.0
15851,BAX,0.9990038275718689,0.0
15852,AMPD2,0.9990037083625793,0.0
15853,SPTY2D1OS,0.9990035891532898,0.0
15854,C9orf43,0.9990032315254211,0.0
15855,CRISP2,0.999002993106842,0.0
15856,ZNF66,0.9990028738975525,0.0
15857,TFPT,0.9990027546882629,0.0
15858,RNASE2,0.9990027546882629,0.0
15859,TBC1D2,0.9990026354789734,0.0
15860,SUSD5,0.9990026354789734,0.0
15861,FOXN1,0.9990026354789734,0.0
15862,DEFB129,0.9990022778511047,0.0
15863,HTR1A,0.9990022778511047,0.0
15864,PRDM5,0.9990021586418152,0.0
15865,GPR137C,0.9990021586418152,0.0
15866,DEFB4B,0.9990018010139465,0.0
15867,TMEM216,0.999001681804657,0.0
15868,CCDC130,0.9990015625953674,0.0
15869,GEMIN6,0.9990014433860779,0.0
15870,MS4A6A,0.9990013241767883,0.0
15871,SLC5A6,0.9990010857582092,0.0
15872,FAM136A,0.9990009665489197,0.0
15873,RIPPLY1,0.9990007281303406,0.0
15874,AC015802.6,0.999000608921051,0.0
15875,H4C13,0.999000608921051,0.0
15876,GRM8,0.9990001320838928,0.0
15877,LIN9,0.9989997744560242,0.0
15878,KRT8,0.9989995360374451,0.0
15879,OR51G2,0.9989995360374451,0.0
15880,PPIP5K1,0.9989991784095764,0.0
15881,RMDN2,0.9989991784095764,0.0
15882,ZFP64,0.9989988207817078,0.0
15883,AC098588.2,0.9989988207817078,0.0
15884,RPL39L,0.9989988207817078,0.0
15885,TRIM34,0.9989985823631287,0.0
15886,BUB1B-PAK6,0.9989983439445496,0.0
15887,MARCHF6,0.9989983439445496,0.0
15888,RAB26,0.9989979863166809,0.0
15889,FOXQ1,0.9989979863166809,0.0
15890,C1QTNF12,0.9989979863166809,0.0
15891,SUB1,0.9989979863166809,0.0
15892,OR5P3,0.9989977478981018,0.0
15893,EXOSC3,0.9989977478981018,0.0
15894,GTF2IRD2B,0.9989977478981018,0.0
15895,IMPA2,0.9989977478981018,0.0
15896,RBM45,0.9989976286888123,0.0
15897,PUSL1,0.9989975094795227,0.0
15898,ATG9A,0.9989970326423645,0.0
15899,ARID4B,0.9989970326423645,0.0
15900,FERMT3,0.998996913433075,0.0
15901,IL3RA,0.998996913433075,0.0
15902,HR,0.998996913433075,1.0
15903,OR56A5,0.9989966750144958,0.0
15904,FP565260.3,0.9989966750144958,0.0
15905,CFAP299,0.9989966750144958,0.0
15906,SPATA25,0.9989963173866272,0.0
15907,FRMPD1,0.9989960789680481,0.0
15908,UGT1A6,0.9989959597587585,0.0
15909,OSGEP,0.998995840549469,0.0
15910,ZPR1,0.9989952445030212,0.0
15911,ADAM29,0.9989948868751526,0.0
15912,TKTL2,0.998994767665863,0.0
15913,TMDD1,0.998994767665863,0.0
15914,SH2D2A,0.9989946484565735,0.0
15915,LRRC70,0.9989945292472839,0.0
15916,LINC00514,0.9989944100379944,0.0
15917,TTC9C,0.9989944100379944,0.0
15918,CD40,0.9989942908287048,0.0
15919,SLC2A6,0.9989941716194153,0.0
15920,MOB2,0.9989941716194153,0.0
15921,OR52B6,0.9989938139915466,0.0
15922,RTCB,0.998993456363678,0.0
15923,STRC,0.998993456363678,0.0
15924,USP17L13,0.9989933371543884,0.0
15925,ERGIC3,0.9989933371543884,0.0
15926,PDHA2,0.9989933371543884,0.0
15927,ALKAL1,0.9989929795265198,0.0
15928,ACP3,0.9989929795265198,0.0
15929,CCDC14,0.9989928603172302,0.0
15930,TMPO,0.9989927411079407,0.0
15931,LIPN,0.9989927411079407,0.0
15932,SNX33,0.9989926218986511,0.0
15933,SLC35F6,0.9989920258522034,0.0
15934,DUS4L-BCAP29,0.9989919066429138,0.0
15935,OVOL3,0.9989919066429138,0.0
15936,IL10RA,0.9989916682243347,0.0
15937,CLCA2,0.9989916682243347,0.0
15938,SMIM33,0.9989915490150452,0.0
15939,ARPC5L,0.9989915490150452,0.0
15940,ZFPM1,0.9989909529685974,0.0
15941,TRIM75P,0.9989907145500183,0.0
15942,NFKBID,0.9989907145500183,0.0
15943,CCDC194,0.9989905953407288,0.0
15944,OR52I2,0.9989903569221497,0.0
15945,AC074143.1,0.9989901185035706,0.0
15946,EPYC,0.9989901185035706,0.0
15947,RRNAD1,0.998989999294281,0.0
15948,ELFN2,0.998989999294281,0.0
15949,GLMN,0.9989898800849915,0.0
15950,SLC25A31,0.9989898800849915,0.0
15951,RCE1,0.9989897608757019,0.0
15952,ADORA3,0.9989897608757019,0.0
15953,NOL6,0.9989895224571228,0.0
15954,TMEM132E,0.9989895224571228,0.0
15955,DEGS1,0.9989895224571228,0.0
15956,TTI1,0.9989895224571228,0.0
15957,MMP3,0.9989891648292542,0.0
15958,ISG15,0.9989891648292542,0.0
15959,ZNF30,0.9989890456199646,0.0
15960,CD300LF,0.998988926410675,0.0
15961,AC098582.1,0.9989888072013855,0.0
15962,C11orf65,0.9989885687828064,0.0
15963,OR52B2,0.9989884495735168,0.0
15964,PTPN5,0.9989884495735168,0.0
15965,LIPJ,0.9989883303642273,0.0
15966,MTA3,0.9989883303642273,0.0
15967,TCF3,0.9989883303642273,0.0
15968,MTX2,0.9989879727363586,0.0
15969,DPP9,0.9989879727363586,0.0
15970,NPC2,0.99898761510849,0.0
15971,TRIM60,0.9989874958992004,0.0
15972,OR52J3,0.9989872574806213,0.0
15973,TM7SF3,0.9989872574806213,0.0
15974,DEPDC1B,0.9989871382713318,0.0
15975,OR52D1,0.9989871382713318,0.0
15976,CWH43,0.9989870190620422,0.0
15977,PTPN7,0.9989867806434631,0.0
15978,SMYD3,0.9989867806434631,0.0
15979,MT3,0.9989866614341736,0.0
15980,OR52L1,0.9989864230155945,0.0
15981,CCSAP,0.9989863038063049,0.0
15982,ADIG,0.9989863038063049,0.0
15983,USP17L15,0.9989861845970154,0.0
15984,PAK6,0.9989860653877258,0.0
15985,ATP2C2,0.9989860653877258,0.0
15986,TLCD4,0.9989860653877258,0.0
15987,OR10A5,0.9989855885505676,0.0
15988,GIPC1,0.9989854693412781,0.0
15989,ZBED4,0.9989853501319885,0.0
15990,AC233723.1,0.998985230922699,0.0
15991,FXYD5,0.998985230922699,0.0
15992,AL159163.1,0.9989848732948303,0.0
15993,RFXANK,0.9989848732948303,0.0
15994,DTNB,0.9989843964576721,0.0
15995,OR51I1,0.9989843964576721,0.0
15996,SNRPD1,0.9989840388298035,0.0
15997,FGF18,0.9989840388298035,0.0
15998,OR52A5,0.9989839196205139,0.0
15999,BRD9,0.9989836812019348,0.0
16000,ATP2B2,0.9989835619926453,0.0
16001,OR52E8,0.9989835619926453,0.0
16002,CENPI,0.9989835619926453,0.0
16003,NUDT8,0.9989830851554871,0.0
16004,OR52E2,0.9989829659461975,0.0
16005,CBLN1,0.9989827275276184,0.0
16006,OR56A4,0.9989826083183289,0.0
16007,OR52E5,0.9989823698997498,0.0
16008,KSR1,0.9989823698997498,0.0
16009,DISP3,0.9989823698997498,0.0
16010,VDR,0.9989822506904602,0.0
16011,MARCHF5,0.9989818930625916,0.0
16012,OR10A6,0.9989818930625916,0.0
16013,PITPNM1,0.998981773853302,0.0
16014,PGM2,0.9989816546440125,0.0
16015,VWCE,0.9989815354347229,0.0
16016,GDF7,0.9989815354347229,0.0
16017,IPPK,0.9989814162254333,0.0
16018,TARS3,0.9989814162254333,0.0
16019,NUP107,0.9989812970161438,0.0
16020,MYH13,0.9989811778068542,0.0
16021,SSU72P4,0.9989811778068542,0.0
16022,SNRPA1,0.9989809393882751,0.0
16023,AP3B2,0.9989809393882751,0.0
16024,CAD,0.9989809393882751,0.0
16025,BRSK1,0.9989808201789856,0.0
16026,USP17L23,0.9989808201789856,0.0
16027,TSPAN10,0.9989808201789856,0.0
16028,IQCF6,0.998980700969696,0.0
16029,BCL2L10,0.9989804625511169,0.0
16030,AC114490.3,0.9989803433418274,0.0
16031,CLTB,0.9989803433418274,0.0
16032,SHOX,0.9989803433418274,0.0
16033,C1orf53,0.9989802241325378,0.0
16034,EHBP1L1,0.9989802241325378,0.0
16035,TRPV4,0.9989802241325378,0.0
16036,OR52M1,0.9989801049232483,0.0
16037,OR4M2,0.9989799857139587,0.0
16038,SEPTIN7,0.9989798665046692,0.0
16039,TMEM63A,0.9989798665046692,0.0
16040,KRTAP5-3,0.9989798665046692,0.0
16041,CDKN2C,0.9989796280860901,0.0
16042,GPR176,0.9989796280860901,0.0
16043,TMEM238L,0.9989792108535767,0.0
16044,MMP15,0.998978853225708,0.0
16045,THEM6,0.9989787340164185,0.0
16046,AC068580.4,0.9989786148071289,0.0
16047,SLC12A8,0.9989786148071289,0.0
16048,ZNF215,0.9989784955978394,0.0
16049,EYA1,0.9989784955978394,0.0
16050,ITPKA,0.9989784955978394,0.0
16051,POLR1B,0.9989783763885498,0.0
16052,AMY1B,0.9989780187606812,0.0
16053,POLG2,0.9989778995513916,0.0
16054,SETSIP,0.9989776611328125,0.0
16055,NUTM1,0.9989774227142334,0.0
16056,AC011330.3,0.9989773035049438,0.0
16057,TMEM155,0.9989768266677856,0.0
16058,SLC17A3,0.9989767074584961,0.0
16059,FAM24B,0.998976469039917,0.0
16060,GJB2,0.9989762306213379,0.0
16061,BCL2L15,0.9989758729934692,0.0
16062,DPEP3,0.9989756345748901,0.0
16063,MC5R,0.998975396156311,0.0
16064,KRT71,0.9989752769470215,0.0
16065,COX6A1,0.9989752769470215,0.0
16066,AC097634.4,0.9989751577377319,0.0
16067,SIPA1L1,0.9989751577377319,0.0
16068,INSYN2A,0.9989751577377319,0.0
16069,MYH7B,0.9989750385284424,0.0
16070,AL135905.2,0.9989749193191528,0.0
16071,SUPT7L,0.9989749193191528,0.0
16072,RASGEF1C,0.9989749193191528,0.0
16073,ASMT,0.9989746809005737,0.0
16074,OSTF1,0.9989745616912842,0.0
16075,ZNF365,0.9989745616912842,0.0
16076,TLCD1,0.9989739656448364,0.0
16077,VSTM5,0.9989734888076782,0.0
16078,C6,0.9989732503890991,0.0
16079,CTXND1,0.9989732503890991,0.0
16080,ATG4D,0.9989731311798096,0.0
16081,ATF7-NPFF,0.9989731311798096,0.0
16082,USP17L11,0.9989728927612305,0.0
16083,SSU72P3,0.9989728927612305,0.0
16084,ZNF334,0.9989726543426514,0.0
16085,USP17L18,0.9989725351333618,0.0
16086,CELSR1,0.9989725351333618,0.0
16087,KRT72,0.9989725351333618,0.0
16088,CEACAM5,0.9989725351333618,0.0
16089,MACO1,0.9989725351333618,0.0
16090,UGT2A2,0.9989721775054932,0.0
16091,CNR1,0.9989721775054932,0.0
16092,SOAT2,0.9989720582962036,0.0
16093,GPX2,0.9989720582962036,0.0
16094,S1PR5,0.9989719390869141,0.0
16095,C3orf52,0.998971700668335,0.0
16096,DLK2,0.9989715814590454,0.0
16097,SSU72P7,0.9989713430404663,0.0
16098,SSU72P2,0.9989713430404663,0.0
16099,BIRC3,0.9989712238311768,0.0
16100,OR52K2,0.9989712238311768,0.0
16101,DNASE2B,0.9989712238311768,0.0
16102,RXRG,0.9989712238311768,0.0
16103,AC087632.2,0.9989711046218872,0.0
16104,HUS1B,0.9989709854125977,0.0
16105,CCDC42,0.9989709854125977,0.0
16106,PARP8,0.9989709854125977,0.0
16107,AGR2,0.9989709854125977,0.0
16108,P3H4,0.9989708662033081,0.0
16109,ZNF672,0.9989707469940186,0.0
16110,C6orf201,0.9989705085754395,0.0
16111,TSPAN31,0.9989702701568604,0.0
16112,APOA2,0.9989701509475708,0.0
16113,SPATA33,0.9989701509475708,0.0
16114,CD247,0.9989697933197021,0.0
16115,FAM90A8P,0.9989697933197021,0.0
16116,LCN10,0.9989696741104126,0.0
16117,GK3P,0.9989696741104126,0.0
16118,AC132217.2,0.998969316482544,0.0
16119,MFSD2A,0.998969316482544,0.0
16120,DSC2,0.9989691972732544,0.0
16121,CFAP92,0.9989689588546753,0.0
16122,PLPP2,0.9989689588546753,0.0
16123,UGT1A5,0.9989688396453857,0.0
16124,DYNLRB1,0.9989688396453857,0.0
16125,USP17L20,0.9989684820175171,0.0
16126,LRRC56,0.9989683628082275,0.0
16127,ADAT2,0.9989678859710693,0.0
16128,VRK2,0.9989677667617798,0.0
16129,HMGCLL1,0.9989675283432007,0.0
16130,SLC7A11,0.9989674091339111,1.0
16131,FOXR1,0.9989670515060425,0.0
16132,TRIM16L,0.9989670515060425,0.0
16133,MRPL22,0.9989668130874634,0.0
16134,SDS,0.9989668130874634,0.0
16135,AP001931.2,0.9989664554595947,0.0
16136,SOHLH1,0.9989664554595947,0.0
16137,SSU72P5,0.9989663362503052,0.0
16138,KCNJ18,0.9989663362503052,0.0
16139,GJC3,0.9989663362503052,0.0
16140,GPC3,0.9989662170410156,0.0
16141,BAZ1A,0.9989660978317261,0.0
16142,ZNF639,0.9989660978317261,0.0
16143,CBLN4,0.9989659786224365,0.0
